full_name,url,language,stars,created_at,days_inactive,lot,code_churn_normalized,pr_merge_time_median_h,issues_resolution_time_h,active_contributors,bus_factor_ratio,pr_count_merged,comment_per_pr_avg,closed_issues,review_cycle_count,has_ci,ci_success_rate,has_tests,weighted_experience,commit_velocity_trend,release_regularity,weekend_commit_ratio,dependency_count,language_diversity,avg_file_size_loc,total_commits,net_loc,churn_loc,active_days,churn_hours,cycle_time_hours,cocomo_pm,cocomo_hours,effort_target,reliability_score,effort_hours_real,effort_hours_sampled,effort_coverage_ratio,effort_commits_sampled,effort_total_commits,effort_contributors_seen,effort_was_capped,effort_scaling_factor
payloadcms/payload,https://github.com/payloadcms/payload,TypeScript,42032,2021-01-05T18:49:45Z,1,2,60.0,25.14305555555556,31.91513888888889,433,0.2791,78,0.0,1,1.0,1,0.5,1,11.492,0.6434,3.94,0.05,415,0.0347,0.0,15022,5319328.9,450660.0,7511,30044.0,10886.9,19604.73,3136757.3,645639.5,87.1,6603.3,379.6,0.0533,800,15022,100,False,18.78
hexojs/hexo,https://github.com/hexojs/hexo,TypeScript,41358,2012-09-23T15:17:08Z,2,2,60.02,22.836666666666662,22.625833333333333,171,0.5782,69,0.0,1,1.0,1,0.88,1,13.442,0.0769,94.84,0.21,48,0.0083,0.0,3585,210417.4,107550.0,1792,7170.0,3905.1,659.85,105576.4,25871.8,84.1,1265.6,304.2,0.2232,800,3585,43,False,4.48
styled-components/styled-components,https://github.com/styled-components/styled-components,TypeScript,41024,2016-08-16T06:41:32Z,0,2,60.02,8.690277777777778,119.85972222222222,340,0.305,74,0.0,1,1.0,1,0.86,0,14.529,1.1119,46.24,0.42,23,0.0849,0.0,3623,1118793.1,108690.0,1811,7246.0,2954.7,3814.16,610265.1,126562.4,82.0,876.8,209.9,0.2208,800,3623,63,False,4.53
vuetifyjs/vuetify,https://github.com/vuetifyjs/vuetify,TypeScript,40994,2016-09-12T00:39:35Z,1,2,60.0,19.20138888888889,10.013472222222225,428,0.4749,63,0.0,1,1.0,1,0.78,0,11.208,-2.0594,5.21,0.23,64,0.4519,0.0,16773,3000817.4,503190.0,8386,33546.0,8218.2,10747.63,1719621.1,363162.7,80.2,6431.6,330.1,0.0477,800,16773,44,False,20.97
chakra-ui/chakra-ui,https://github.com/chakra-ui/chakra-ui,TypeScript,40391,2019-08-17T14:27:54Z,0,2,60.0,20.072777777777777,25.524444444444445,405,0.6605,83,0.0,1,1.0,1,0.66,0,11.613,-0.5594,13.43,0.11,86,0.1513,0.0,9960,8287056.5,298800.0,4980,19920.0,8129.5,31227.09,4996334.9,1011665.8,78.4,2997.6,259.5,0.0803,800,9960,55,False,12.45
KeygraphHQ/shannon,https://github.com/KeygraphHQ/shannon,TypeScript,40340,2025-09-27T01:51:47Z,2,2,60.26,1.6222222222222222,90.95194444444444,7,0.5325,22,0.0,1,1.0,1,0.4545,0,1.279,-1.2902,0.0,0.03,13,0.0843,0.0,231,1819677.3,6930.0,115,462.0,11.4,6356.31,1017010.2,203636.5,58.2,83.2,83.2,1.026,237,231,7,False,0.97
badlogic/pi-mono,https://github.com/badlogic/pi-mono,TypeScript,40134,2025-08-09T14:03:50Z,0,2,60.02,4.909722222222222,8.407916666666667,181,0.8033,56,0.0,1,0.0,1,0.84,0,15.128,-0.5455,1.4,0.08,61,0.0373,0.0,3691,1254955.9,110730.0,1845,7382.0,888.7,5163.6,826175.6,169192.7,77.0,944.0,220.1,0.2167,800,3691,43,False,4.61
trpc/trpc,https://github.com/trpc/trpc,TypeScript,40099,2020-07-18T01:17:11Z,1,2,60.02,2.358055555555556,34.525,457,0.6326,70,0.0,1,1.0,1,0.54,0,11.804,-0.5245,9.85,0.47,72,0.1593,0.0,3209,2000632.7,96270.0,1604,6418.0,1077.6,7021.61,1123458.3,228223.9,78.6,797.5,214.1,0.2493,800,3209,87,False,4.01
mifi/lossless-cut,https://github.com/mifi/lossless-cut,TypeScript,40028,2016-10-30T10:49:56Z,0,2,60.02,174.66472222222222,132.64583333333331,125,0.8077,63,0.0,1,2.0,1,0.42,0,14.79,-0.7657,49.74,0.34,284,0.0191,0.0,3183,727157.0,95490.0,1591,6366.0,21833.1,2911.4,465824.2,102897.8,76.9,908.9,244.8,0.2513,800,3183,40,False,3.98
appsmithorg/appsmith,https://github.com/appsmithorg/appsmith,TypeScript,39687,2020-06-30T04:07:36Z,1,2,60.0,10.955972222222222,215.39027777777773,322,0.1107,84,0.0,1,1.0,1,0.7,0,13.747,0.2063,9.1,0.01,0,0.3392,0.0,18181,23440764.3,545430.0,9090,36362.0,3527.8,93042.55,14886807.8,2996600.9,83.8,7897.1,375.3,0.044,800,18181,40,False,22.73
chatboxai/chatbox,https://github.com/chatboxai/chatbox,TypeScript,39635,2023-03-06T12:22:15Z,17,2,60.06,124.38805555555555,27.677777777777777,63,0.3762,54,0.0,1,2.0,1,0.2083,1,11.942,0.2692,81.15,0.0,249,0.0447,0.0,941,1214844.3,28230.0,470,1882.0,7836.4,4158.7,665392.5,136370.4,83.9,388.2,350.5,0.8502,800,941,17,False,1.18
novuhq/novu,https://github.com/novuhq/novu,TypeScript,38863,2021-08-26T15:22:44Z,0,2,60.0,19.584444444444443,0.0,360,0.2341,91,0.0,1,1.0,1,0.96,0,11.222,3.8042,9.89,0.15,242,0.0338,0.0,19998,8794346.1,599940.0,9999,39996.0,7050.4,33237.24,5317958.6,1085704.8,82.7,6933.6,297.4,0.04,800,19998,16,False,25.0
moeru-ai/airi,https://github.com/moeru-ai/airi,TypeScript,38623,2024-12-01T16:33:36Z,0,2,60.0,1.5069444444444444,57.70972222222223,141,0.5652,79,0.0,1,3.0,1,0.76,0,10.359,3.9056,4.94,0.15,82,0.299,0.0,3418,14503965.3,102540.0,1709,6836.0,212.5,56204.66,8992745.7,1802030.9,79.3,1091.8,274.2,0.2341,800,3418,46,False,4.27
Kong/insomnia,https://github.com/Kong/insomnia,TypeScript,38349,2016-04-23T03:54:26Z,1,2,60.0,4.555833333333333,235.8623611111111,329,0.3475,81,0.0,1,2.0,1,0.84,0,13.054,0.5315,8.12,0.06,68,0.4238,0.0,6044,4339243.9,181320.0,3022,12088.0,1498.9,15830.55,2532888.0,513071.3,81.4,2640.7,376.8,0.1324,800,6044,28,False,7.55
outline/outline,https://github.com/outline/outline,TypeScript,38273,2016-05-22T21:31:47Z,0,2,60.0,21.63833333333333,8.491666666666667,221,0.753,83,0.0,1,1.0,1,0.98,0,14.325,0.8566,21.01,0.31,282,0.0365,0.0,8412,9231330.7,252360.0,4206,16824.0,4782.1,41968.17,6714906.9,1352828.0,77.5,2788.4,288.9,0.0951,800,8412,17,False,10.52
RSSNext/Folo,https://github.com/RSSNext/Folo,TypeScript,38152,2024-04-08T03:23:35Z,0,2,60.01,1.2016666666666669,94.83472222222224,151,0.4185,77,0.0,1,1.0,1,0.94,0,9.151,2.8776,11.07,0.19,55,0.0439,0.0,6791,2206222.6,203730.0,3395,13582.0,181.5,7781.14,1244981.9,255841.8,80.8,1950.3,248.7,0.1178,800,6791,14,False,8.49
ant-design/ant-design-pro,https://github.com/ant-design/ant-design-pro,TypeScript,38131,2017-08-25T10:40:44Z,1,2,60.02,9.830972222222222,46.175,323,0.3696,60,0.0,1,1.0,1,0.98,1,13.25,1.1888,260.48,0.04,70,0.01,0.0,2581,1210953.1,77430.0,1290,5162.0,3175.4,4144.72,663154.8,136164.6,86.2,836.9,280.1,0.31,800,2581,95,False,3.23
vadimdemedes/ink,https://github.com/vadimdemedes/ink,TypeScript,37983,2017-06-12T06:12:28Z,8,2,60.15,39.60305555555556,63.68055555555556,161,0.2868,68,0.0,1,1.0,1,0.66,1,14.426,-1.0,52.74,0.31,58,0.0,0.0,401,61498.5,12030.0,200,802.0,6376.1,181.35,29016.1,8117.1,77.5,216.1,216.1,1.2469,500,401,139,False,0.8
NervJS/taro,https://github.com/NervJS/taro,TypeScript,37428,2018-04-08T09:32:26Z,1,2,60.0,2.700555555555556,0.9997222222222222,328,0.1485,61,0.0,1,1.0,1,0.74,1,11.59,0.0804,19.92,0.04,125,0.4213,0.0,12525,46620613.5,375750.0,6262,25050.0,885.8,191521.76,30643481.7,6141487.1,88.4,5261.8,360.8,0.0639,800,12525,94,False,15.66
portainer/portainer,https://github.com/portainer/portainer,TypeScript,37286,2016-05-19T20:15:28Z,1,2,60.0,1.8311111111111111,110.08125,228,0.2266,12,0.0,1,6.0,1,0.9545,0,11.021,1.3706,9.63,0.08,178,0.5137,0.0,5502,2515119.5,165060.0,2751,11004.0,417.5,8928.9,1428623.5,291352.0,82.7,2386.5,374.3,0.1454,800,5502,21,False,6.88
ChromeDevTools/chrome-devtools-mcp,https://github.com/ChromeDevTools/chrome-devtools-mcp,TypeScript,37208,2025-09-11T10:39:55Z,0,2,60.0,0.5909722222222222,3.654166666666667,79,0.4506,62,0.0,1,1.0,1,0.56,1,11.405,-0.6434,7.2,0.0,79,0.048,0.0,648,221535.1,19440.0,324,1296.0,46.7,696.51,111441.2,22950.2,80.2,276.6,293.6,1.2346,800,648,55,False,0.81
typeorm/typeorm,https://github.com/typeorm/typeorm,TypeScript,36464,2016-02-29T07:41:14Z,1,2,60.02,12.56,102.03055555555557,422,0.2478,68,0.0,1,2.0,1,0.82,1,13.06,1.4685,77.84,0.13,159,0.0022,0.0,3483,1178448.5,104490.0,1741,6966.0,5300.3,4027.98,644476.9,133968.5,87.4,1574.8,388.5,0.2297,800,3483,101,False,4.35
amruthpillai/reactive-resume,https://github.com/amruthpillai/reactive-resume,TypeScript,36463,2020-03-25T14:08:22Z,0,2,60.01,66.68152777777777,7.932222222222222,182,0.8785,76,0.0,1,1.0,1,0.82,0,13.932,0.2762,44.72,0.45,118,0.0079,0.0,5153,4470754.7,154590.0,2576,10306.0,12136.0,19601.64,3136262.2,636046.2,76.2,1375.0,228.5,0.1552,800,5153,36,False,6.44
ueberdosis/tiptap,https://github.com/ueberdosis/tiptap,TypeScript,36443,2018-08-20T19:58:58Z,3,2,60.01,38.22444444444445,11.991111111111111,427,0.447,72,0.0,1,1.0,1,0.46,1,12.985,0.6993,5.22,0.23,94,0.0104,0.0,7063,2306516.1,211890.0,3531,14126.0,16321.8,8152.96,1304474.3,272854.4,85.3,2287.0,278.1,0.1133,800,7063,62,False,8.83
mattermost/mattermost,https://github.com/mattermost/mattermost,TypeScript,36373,2015-06-15T06:50:02Z,0,2,60.0,9.91611111111111,0.0,387,0.0878,82,0.0,1,1.0,1,0.3,0,13.798,1.2098,2.37,0.01,0,0.5091,0.0,19817,30007939.7,594510.0,9908,39634.0,3837.5,120589.43,19294308.2,3879829.9,84.1,8828.2,385.1,0.0404,800,19817,61,False,24.77
umami-software/umami,https://github.com/umami-software/umami,TypeScript,36332,2020-07-17T07:59:00Z,1,2,60.0,3.635833333333333,106.00972222222222,351,0.6136,55,0.0,1,1.0,1,0.56,0,13.811,-3.6329,35.57,0.1,106,0.0311,0.0,6014,809808.5,180420.0,3007,12028.0,1276.2,2716.52,434643.0,93325.5,78.8,2216.5,318.4,0.133,800,6014,30,False,7.52
xyflow/xyflow,https://github.com/xyflow/xyflow,TypeScript,36322,2019-07-15T14:47:30Z,4,2,60.01,11.348888888888888,105.44333333333331,126,0.7318,38,0.0,1,1.0,1,0.5,1,12.55,-0.535,17.26,0.01,29,0.145,0.0,5209,1282369.8,156270.0,2604,10418.0,1430.0,5282.1,845135.7,174665.1,82.3,1421.1,234.8,0.1536,800,5209,32,False,6.51
lerna/lerna,https://github.com/lerna/lerna,TypeScript,36071,2015-12-04T09:36:55Z,10,2,60.0,91.04861111111111,111.16194444444444,333,0.5209,63,0.0,1,1.0,1,0.18,0,16.623,-0.3846,30.45,0.2,59,0.038,0.0,2770,1192784.5,83100.0,1385,5540.0,30319.2,4079.45,652711.5,142408.1,79.0,1041.9,323.1,0.2888,800,2770,68,False,3.46
danny-avila/LibreChat,https://github.com/danny-avila/LibreChat,TypeScript,36020,2023-02-12T01:06:52Z,0,2,60.0,8.937083333333334,5.561944444444444,328,0.6328,52,0.0,1,1.0,1,0.98,0,5.009,-0.9755,9.3,0.1,174,0.2415,0.0,3862,4949313.8,115860.0,1931,7724.0,2931.4,18175.38,2908060.7,586353.6,78.7,1548.5,344.9,0.2071,800,3862,51,False,4.83
TriliumNext/Trilium,https://github.com/TriliumNext/Trilium,TypeScript,35742,2017-05-23T00:30:20Z,0,2,60.0,8.125555555555556,2.756388888888889,321,0.514,68,0.0,1,1.0,1,0.88,0,11.14,9.451,10.24,0.97,147,0.5135,0.0,27024,16463872.0,810720.0,13512,54048.0,2608.3,64205.14,10272823.0,2082371.1,79.9,4580.1,147.3,0.0296,800,27024,21,False,33.78
solidjs/solid,https://github.com/solidjs/solid,TypeScript,35457,2018-04-24T16:36:27Z,1,2,60.03,7.000555555555556,52.701388888888886,174,0.776,77,0.0,1,2.0,1,0.18,0,13.263,0.1119,108.16,0.01,41,0.2758,0.0,1839,519987.2,55170.0,919,3678.0,1218.1,2047.32,327570.5,67718.5,77.2,649.8,303.3,0.435,800,1839,83,False,2.3
alan2207/bulletproof-react,https://github.com/alan2207/bulletproof-react,TypeScript,34925,2021-05-30T14:47:16Z,8,2,60.0,30.06305555555556,160.6848611111111,48,0.7577,57,0.0,1,1.0,1,0.6667,0,10.766,0.0629,0.0,0.31,7,0.0801,0.0,260,65740.8,7800.0,130,520.0,1443.0,233.41,37345.6,8162.0,65.7,113.5,113.5,1.0385,270,260,53,False,0.96
directus/directus,https://github.com/directus/directus,TypeScript,34917,2012-12-12T01:35:36Z,0,2,60.01,215.8763888888889,48.89805555555556,439,0.5167,79,0.0,1,0.0,1,0.44,1,10.918,-0.8601,11.74,0.0,35,0.2259,0.0,11955,12897016.7,358650.0,5977,23910.0,94769.7,49684.96,7949594.0,1630304.7,84.8,5250.5,378.1,0.0669,800,11955,69,False,14.94
pnpm/pnpm,https://github.com/pnpm/pnpm,TypeScript,34739,2016-01-28T07:40:43Z,2,2,60.0,20.97,26.105833333333333,393,0.8003,47,0.0,1,1.0,1,0.42,0,13.62,0.3042,1.77,0.17,63,0.012,0.0,10540,6424751.5,316200.0,5270,21080.0,8241.2,28684.13,4589460.4,930904.4,76.8,3599.6,297.1,0.0759,800,10540,41,False,13.18
refinedev/refine,https://github.com/refinedev/refine,TypeScript,34556,2021-01-20T12:01:32Z,10,2,60.01,24.50638888888889,210.9883333333333,314,0.2933,90,0.0,1,1.0,1,0.68,0,10.938,-2.5804,8.15,0.0,75,0.0203,0.0,7125,242452216.7,213750.0,3562,14250.0,7695.0,1081605.06,173056809.0,34620795.3,81.2,2574.5,311.4,0.1123,800,7125,31,False,8.91
jaredpalmer/formik,https://github.com/jaredpalmer/formik,TypeScript,34378,2017-06-14T19:50:59Z,166,2,60.0,4.352222222222222,462.7241666666667,427,0.6709,73,0.0,1,1.0,1,0.96,0,12.948,0.0,165.99,0.21,35,0.0599,0.0,1750,501818.5,52500.0,875,3500.0,1858.4,1643.56,262969.4,54901.4,64.5,522.1,255.3,0.4571,800,1750,120,False,2.19
drizzle-team/drizzle-orm,https://github.com/drizzle-team/drizzle-orm,TypeScript,34047,2021-06-24T09:03:05Z,0,2,60.02,3.872777777777778,176.38569444444445,123,0.3672,19,0.0,1,0.0,1,0.46,0,8.401,0.021,6.96,0.02,26,0.0132,0.0,2895,1538223.5,86850.0,1447,5790.0,476.4,5328.21,852514.3,173540.8,81.3,1014.4,301.4,0.2763,800,2895,44,False,3.62
ItzCrazyKns/Vane,https://github.com/ItzCrazyKns/Vane,TypeScript,33991,2024-04-09T10:51:32Z,15,2,60.0,53.49555555555556,163.67444444444445,48,0.8904,17,0.0,1,1.0,1,0.84,0,4.724,0.5524,42.74,0.34,44,0.0121,0.0,1004,3308865.8,30120.0,502,2008.0,2567.8,14290.77,2286523.1,459079.0,74.8,194.6,164.7,0.7968,800,1004,18,False,1.26
ZuodaoTech/everyone-can-use-english,https://github.com/ZuodaoTech/everyone-can-use-english,TypeScript,33924,2019-03-15T16:33:53Z,82,2,60.0,69.11041666666667,287.7416666666667,70,0.5083,48,0.0,1,0.0,1,0.6552,0,12.3,-0.0769,10.79,0.2,23,0.4003,0.0,1444,8155633.4,43320.0,722,2888.0,4837.7,30707.31,4913170.1,985529.3,73.1,489.9,290.4,0.554,800,1444,15,False,1.8
balena-io/etcher,https://github.com/balena-io/etcher,TypeScript,33570,2015-10-27T16:53:23Z,17,2,60.0,0.8568055555555556,29.301388888888887,85,0.2873,86,0.0,1,1.0,1,0.62,1,14.057,0.0,35.69,0.0,90,0.0082,0.0,2736,2947979.0,82080.0,1368,5472.0,72.8,10549.01,1687842.1,340326.3,85.7,1030.2,325.2,0.2924,800,2736,27,False,3.42
Dokploy/dokploy,https://github.com/Dokploy/dokploy,TypeScript,33504,2024-04-19T07:49:30Z,1,2,60.0,6.300972222222223,28.31888888888889,302,0.7166,72,0.0,1,1.0,1,0.88,0,7.239,-5.521,7.67,0.48,34,0.0093,0.0,5622,866889.1,168660.0,2811,11244.0,1902.9,3501.5,560240.1,118240.9,77.8,950.8,146.2,0.1423,800,5622,28,False,7.03
ruvnet/ruflo,https://github.com/ruvnet/ruflo,TypeScript,33476,2025-06-02T21:24:20Z,14,2,60.01,3.5877777777777777,48.66722222222222,20,0.9862,15,0.0,1,0.0,1,0.7,1,13.421,-23.3357,17.18,0.01,70,0.3526,0.0,5995,15143350.9,179850.0,2997,11990.0,71.8,70570.89,11291341.8,2264284.9,79.0,1108.3,160.8,0.1334,800,5995,11,False,7.49
backstage/backstage,https://github.com/backstage/backstage,TypeScript,33207,2020-01-24T22:39:49Z,0,2,60.0,0.92125,16.301111111111112,360,0.2339,80,0.0,1,2.0,1,0.84,0,12.049,-14.7622,2.34,0.17,169,0.0616,0.0,54785,148724004.6,1643550.0,27392,109570.0,331.6,647457.65,103593223.9,20773529.3,82.7,18105.6,283.6,0.0146,800,54785,41,False,68.48
immutable-js/immutable-js,https://github.com/immutable-js/immutable-js,TypeScript,33066,2014-07-02T06:02:29Z,16,2,60.0,9.014166666666666,14.30847222222222,214,0.631,52,0.0,1,1.0,1,0.48,1,16.308,-0.0559,50.16,0.06,94,0.5574,0.0,1992,4254193.4,59760.0,996,3984.0,1929.0,15504.91,2480786.1,498727.9,82.4,544.0,235.3,0.4016,800,1992,32,False,2.49
musistudio/claude-code-router,https://github.com/musistudio/claude-code-router,TypeScript,32972,2025-02-25T02:17:18Z,53,2,60.21,10.279305555555556,17.338055555555556,25,0.8294,30,0.0,1,0.0,1,0.7778,0,9.282,-0.021,0.0,0.28,30,0.0379,0.0,293,406498.7,8790.0,146,586.0,257.0,1580.9,252944.1,50958.9,61.7,122.2,122.2,1.2116,355,293,28,False,0.83
Lissy93/web-check,https://github.com/Lissy93/web-check,TypeScript,32909,2023-06-25T14:32:11Z,5,2,60.0,44.59666666666666,255.0638888888889,29,0.8425,44,0.0,1,1.0,1,0.86,0,12.943,0.1573,0.0,0.53,45,0.3458,0.0,546,788831.1,16380.0,273,1092.0,1293.3,3171.22,507394.4,102412.9,69.3,131.3,125.5,0.9158,500,546,30,False,1.09
siddharthvaddem/openscreen,https://github.com/siddharthvaddem/openscreen,TypeScript,32854,2025-10-10T05:36:55Z,0,2,60.0,32.97027777777778,50.735,66,0.5308,62,0.0,1,2.0,1,0.96,1,5.959,7.1434,12.37,0.47,64,0.0437,0.0,682,4760985.6,20460.0,341,1364.0,2176.0,17449.9,2791984.1,559731.6,79.9,235.7,249.3,1.173,800,682,64,False,0.85
continuedev/continue,https://github.com/continuedev/continue,TypeScript,32801,2023-05-24T03:39:39Z,0,2,60.0,7.294444444444444,13.008333333333333,392,0.46,55,0.0,1,2.0,1,0.42,0,9.413,-5.4371,3.91,0.0,25,0.1569,0.0,20945,25469805.7,628350.0,10472,41890.0,2859.4,101516.86,16242696.8,3270342.2,80.4,5281.3,216.8,0.0382,800,20945,35,False,26.18
medusajs/medusa,https://github.com/medusajs/medusa,TypeScript,32795,2020-01-18T13:39:04Z,0,2,60.0,22.77375,85.58638888888889,439,0.2914,68,0.0,1,1.0,1,0.42,0,9.15,2.1573,8.77,0.01,144,0.1457,0.0,9278,22158979.7,278340.0,4639,18556.0,9997.7,87707.85,14033256.8,2818928.7,82.1,3481.7,324.2,0.0862,800,9278,78,False,11.6
avelino/awesome-go,https://github.com/avelino/awesome-go,Go,170874,2014-07-06T13:42:15Z,1,3,60.02,0.3088888888888889,33.933055555555555,431,0.0912,63,0.0,1,1.0,1,0.22,0,14.392,0.9965,0.0,0.23,0,0.0,0.0,2523,330752.0,75690.0,1261,5046.0,133.1,1060.94,169749.6,36512.9,84.0,1039.1,353.8,0.3171,800,2523,323,False,3.15
ollama/ollama,https://github.com/ollama/ollama,Go,169879,2023-06-26T19:39:32Z,0,3,60.0,1.4068055555555556,7.723333333333334,455,0.2498,74,0.0,1,1.0,1,0.46,0,13.896,-0.1573,1.8,0.07,0,0.3529,0.0,5160,2392034.7,154800.0,2580,10320.0,640.1,8470.66,1355305.1,276413.1,82.5,2360.1,395.1,0.155,800,5160,48,False,6.45
golang/go,https://github.com/golang/go,Go,133626,2014-08-19T04:33:40Z,0,3,60.0,0.0,5.999861111111111,381,0.1284,0,0.0,1,0.0,1,0.087,1,14.207,0.3951,0.0,0.01,0,0.1005,0.0,58902,12713106.3,1767060.0,29451,117804.0,0.0,48941.3,7830608.0,1625023.6,88.7,25221.9,370.9,0.0136,800,58902,96,False,73.63
kubernetes/kubernetes,https://github.com/kubernetes/kubernetes,Go,121898,2014-06-06T22:56:04Z,0,3,60.0,2.3833333333333333,10.20111111111111,347,0.2948,71,0.0,1,4.0,1,0.62,1,11.096,-12.6014,10.48,0.0,0,0.025,0.0,90903,42916337.4,2727090.0,45451,181806.0,827.0,175575.95,28092151.9,5709581.5,87.1,18405.1,176.8,0.0088,800,90903,79,False,113.63
fatedier/frp,https://github.com/fatedier/frp,Go,106068,2015-12-21T15:24:59Z,10,3,60.04,0.4915277777777778,418.9313888888889,125,0.8394,38,0.0,1,1.0,1,0.98,1,11.873,-0.1434,24.43,0.26,0,0.1965,0.0,1407,930347.9,42210.0,703,2814.0,61.4,3771.12,603378.9,122101.2,80.8,590.1,358.3,0.5686,800,1407,66,False,1.76
gin-gonic/gin,https://github.com/gin-gonic/gin,Go,88370,2014-06-16T23:57:25Z,1,3,60.03,30.020138888888887,742.5740277777777,439,0.2555,58,0.0,1,1.0,1,0.9,0,14.361,-0.4406,142.39,0.47,0,0.0045,0.0,1773,308809.1,53190.0,886,3546.0,13178.8,987.16,157945.0,37315.6,82.4,609.7,294.5,0.4512,800,1773,196,False,2.22
gohugoio/hugo,https://github.com/gohugoio/hugo,Go,87750,2013-07-04T15:26:26Z,0,3,60.01,14.227777777777778,11.524166666666666,416,0.6656,55,0.0,1,1.0,1,0.94,0,14.968,0.2483,10.39,0.19,0,0.0532,0.0,8553,4059867.4,256590.0,4276,17106.0,5918.8,14762.12,2361939.0,482716.4,78.3,3049.7,307.4,0.0935,800,8553,22,False,10.69
syncthing/syncthing,https://github.com/syncthing/syncthing,Go,83039,2013-11-26T09:48:21Z,0,3,60.0,6.546944444444445,4.07,339,0.5757,57,0.0,1,1.0,1,0.9,1,15.049,0.1259,8.53,0.13,0,0.1547,0.0,7898,3656001.8,236940.0,3949,15796.0,2219.4,13224.16,2115865.0,431736.8,84.2,3211.6,350.7,0.1013,800,7898,44,False,9.87
junegunn/fzf,https://github.com/junegunn/fzf,Go,79762,2013-10-23T16:04:23Z,3,3,60.02,3.353333333333333,41.79444444444445,307,0.8381,60,0.0,1,2.0,1,0.44,1,14.657,0.0594,20.48,0.6,0,0.3427,0.0,3477,235256.7,104310.0,1738,6954.0,1029.5,890.25,142439.9,32273.8,81.4,1392.6,344.4,0.2301,800,3477,54,False,4.35
jesseduffield/lazygit,https://github.com/jesseduffield/lazygit,Go,76969,2018-05-19T00:53:06Z,2,3,60.0,17.07,14.956944444444444,357,0.4618,70,0.0,1,3.0,1,0.12,1,12.626,1.8217,23.14,0.03,0,0.0045,0.0,6942,4484915.2,208260.0,3471,13884.0,6094.0,16389.03,2622244.4,533219.1,85.2,2009.9,249.8,0.1152,800,6942,35,False,8.68
caddyserver/caddy,https://github.com/caddyserver/caddy,Go,71807,2015-01-13T19:45:03Z,0,3,60.0,7.679444444444444,28.53527777777778,366,0.4754,87,0.0,1,1.0,1,0.54,0,13.868,-0.7832,0.0,0.13,0,0.0206,0.0,2476,617706.1,74280.0,1238,4952.0,2810.7,2044.24,327078.6,68734.9,80.2,1017.7,353.9,0.3231,800,2476,134,False,3.1
moby/moby,https://github.com/moby/moby,Go,71487,2013-01-18T18:10:57Z,0,3,60.0,55.58861111111111,29.786944444444444,394,0.2627,67,0.0,1,1.0,1,0.38,0,14.322,1.3601,6.89,0.06,0,0.027,0.0,47112,7562386.3,1413360.0,23556,94224.0,21901.9,28366.32,4538611.7,961404.9,82.4,17371.5,318.7,0.017,800,47112,26,False,58.89
nektos/act,https://github.com/nektos/act,Go,70013,2019-01-02T19:53:43Z,6,3,60.08,10.98277777777778,40.78930555555556,199,0.3113,79,0.0,1,1.0,1,0.46,0,9.711,0.0455,16.14,0.25,0,0.1852,0.0,755,519548.3,22650.0,377,1510.0,2185.6,1704.58,272733.5,55957.4,77.7,154.2,163.7,1.0596,800,755,77,False,0.94
base/node,https://github.com/base/node,Go,68613,2023-02-01T13:55:02Z,0,3,60.0,3.002222222222222,750.10375,75,0.2216,63,0.0,1,1.0,1,0.94,0,10.275,0.0874,16.16,0.03,0,0.4269,0.0,176,92920.7,5280.0,88,352.0,225.2,279.72,44755.8,9194.7,70.4,122.4,122.4,1.5511,273,176,79,False,0.64
prometheus/prometheus,https://github.com/prometheus/prometheus,Go,63756,2012-11-24T11:14:12Z,0,3,60.0,1.9508333333333328,29.22277777777778,349,0.1263,81,0.0,1,1.5,1,0.74,0,12.309,-2.1154,9.94,0.01,0,0.1265,0.0,13305,8201333.0,399150.0,6652,26610.0,680.8,30888.01,4942081.4,1001925.5,83.7,5303.2,343.3,0.0601,800,13305,73,False,16.63
traefik/traefik,https://github.com/traefik/traefik,Go,62853,2015-09-13T19:04:02Z,0,3,60.01,14.862222222222222,97.77583333333334,417,0.2445,90,0.0,1,1.0,1,0.8,0,13.44,0.4196,6.15,0.0,0,0.0767,0.0,5243,4589480.2,157290.0,2621,10486.0,6197.5,16790.47,2686475.6,544397.4,82.6,2044.1,335.1,0.1526,800,5243,117,False,6.55
minio/minio,https://github.com/minio/minio,Go,60792,2015-01-14T19:23:58Z,70,3,60.0,0.9033333333333332,2.7594444444444446,409,0.4395,15,0.0,1,1.0,1,0.84,0,14.65,-0.0315,11.87,0.21,0,0.0104,0.0,9882,3664837.5,296460.0,4941,19764.0,369.5,13257.72,2121234.5,434239.8,74.8,4300.0,376.4,0.081,800,9882,73,False,12.35
usememos/memos,https://github.com/usememos/memos,Go,59147,2021-12-08T15:30:18Z,0,3,60.01,0.7577777777777778,83.27277777777778,348,0.6101,47,0.0,1,1.0,1,0.94,0,8.164,-0.0769,18.77,0.22,0,0.4425,0.0,4129,1114814.2,123870.0,2064,8258.0,263.7,3799.91,607986.4,125805.4,78.9,1581.0,328.4,0.1938,800,4129,51,False,5.16
pocketbase/pocketbase,https://github.com/pocketbase/pocketbase,Go,57881,2022-07-05T06:06:21Z,0,3,60.03,0.9845833333333334,0.6794444444444445,44,0.9754,32,0.0,1,0.0,1,0.96,1,11.735,1.3007,5.79,0.35,0,0.31,0.0,2235,3969345.8,67050.0,1117,4470.0,43.3,17300.05,2768008.1,555849.6,80.2,727.8,279.6,0.3579,800,2235,7,False,2.79
