full_name,url,language,stars,created_at,days_inactive,lot,code_churn_normalized,pr_merge_time_median_h,issues_resolution_time_h,active_contributors,bus_factor_ratio,pr_count_merged,comment_per_pr_avg,closed_issues,review_cycle_count,has_ci,ci_success_rate,has_tests,weighted_experience,commit_velocity_trend,release_regularity,weekend_commit_ratio,dependency_count,language_diversity,avg_file_size_loc,total_commits,net_loc,churn_loc,active_days,churn_hours,cycle_time_hours,cocomo_pm,cocomo_hours,effort_target,reliability_score,project_age_days
davisking/dlib,https://github.com/davisking/dlib,C++,14364,2014-01-29 00:45:33+00:00,26,4,149.27,7.113333333333333,1097.9116666666669,188,0.9134,71,0.0,1,3.0,1,0.82,0,12.345,-0.028,106.97,0.42,2,0.024,0.0,8292,414600,663360,4146,44224.0,1337.3,1614.0,258239.8,74161.2,73.7,4444
Fincept-Corporation/FinceptTerminal,https://github.com/Fincept-Corporation/FinceptTerminal,Python,14271,2024-08-29 14:38:08+00:00,0,4,105.12,4.708333333333334,20.82583333333333,22,0.8302,56,0.0,1,1.0,1,0.7,0,5.85,3.7098,50.71,0.11,0,0.4018,0.0,795,39750,63600,397,4240.0,103.6,137.62,22020.0,6555.1,73.6,605
optuna/optuna,https://github.com/optuna/optuna,Python,14038,2018-02-21 06:12:56+00:00,1,4,525.61,5.132083333333333,150.48305555555555,312,0.091,96,0.0,1,2.0,1,0.76,1,11.836,-0.5385,29.87,0.03,96,0.0002,0.0,19612,980600,1568960,9806,104597.3,1601.2,3321.07,531370.8,159053.2,89.0,2985
Data-Centric-AI-Community/fg-data-profiling,https://github.com/Data-Centric-AI-Community/fg-data-profiling,Python,13525,2016-01-09 23:47:55+00:00,2,4,28.21,17.485277777777778,526.3786111111111,111,0.5147,71,0.0,1,1.0,1,0.42,1,10.989,0.0,37.94,0.0,75,0.0711,0.0,1325,66250,106000,662,7066.7,1940.9,196.09,31374.5,10390.5,84.7,3757
isl-org/Open3D,https://github.com/isl-org/Open3D,C++,13523,2016-12-02 16:40:38+00:00,1,4,92.73,9.47222222222222,241.245,240,0.1936,73,0.0,1,1.0,1,0.62,0,12.328,-0.1224,74.41,0.09,0,0.1797,0.0,3977,198850,318160,1988,21210.7,2273.3,621.82,99490.8,31185.5,83.0,3431
apache/tvm,https://github.com/apache/tvm,Python,13298,2016-10-12 22:20:28+00:00,1,4,264.73,10.118333333333334,56.10791666666667,364,0.1438,93,0.0,1,2.0,1,0.46,1,12.432,-0.2797,91.38,0.3,128,0.4377,0.0,11519,575950,921520,5759,61434.7,3683.1,1899.39,303903.2,92602.9,88.5,3481
DLR-RM/stable-baselines3,https://github.com/DLR-RM/stable-baselines3,Python,13153,2020-05-05 05:52:26+00:00,5,4,33.55,22.636388888888888,154.37305555555557,161,0.6177,90,0.0,1,1.0,1,0.82,1,12.98,0.0594,46.37,0.12,39,0.0044,0.0,913,45650,73040,456,4869.3,3644.5,132.62,21219.9,7772.0,82.1,2177
DataTalksClub/machine-learning-zoomcamp,https://github.com/DataTalksClub/machine-learning-zoomcamp,Jupyter Notebook,12974,2020-04-17 04:29:23+00:00,119,4,34.1,2.485,2.814722222222222,133,0.4498,65,0.0,1,2.0,1,1.0,0,11.839,0.0,0.0,0.17,0,0.0079,0.0,887,44350,70960,443,4730.7,330.5,128.66,20585.9,6581.7,68.9,2081
nmap/nmap,https://github.com/nmap/nmap,C,12776,2012-03-09 14:47:43+00:00,2,4,56.35,0.0,11.116388888888888,5,0.9824,0,0.0,1,0.0,1,0.64,1,14.96,0.7238,0.0,0.01,0,0.6394,0.0,3634,181700,290720,1817,19381.3,0.0,678.76,108601.3,31410.9,68.8,5159
jacobgil/pytorch-grad-cam,https://github.com/jacobgil/pytorch-grad-cam,Python,12774,2017-05-31 19:55:15+00:00,7,4,6.54,65.56388888888888,350.58222222222224,46,0.7396,61,0.0,1,1.0,1,0.92,1,12.228,0.1713,0.0,0.5,2,0.0,0.0,265,13250,21200,132,1413.3,3015.9,43.42,6947.7,3001.0,71.0,3244
dair-ai/AI-Papers-of-the-Week,https://github.com/dair-ai/AI-Papers-of-the-Week,,12330,2023-01-08 19:26:35+00:00,4,4,23.29,48.441944444444445,43.53263888888889,9,0.4928,15,0.0,1,1.0,0,0.0,0,9.331,0.5804,0.0,0.1,0,0.0,0.0,349,17450,27920,174,1861.3,436.0,48.32,7730.7,2607.6,51.7,1199
ludwig-ai/ludwig,https://github.com/ludwig-ai/ludwig,Python,11676,2018-12-27 23:58:12+00:00,6,4,99.57,5.429722222222222,320.4608333333333,146,0.1875,77,0.0,1,0.0,1,0.94,1,12.852,1.6329,106.53,0.64,72,0.0012,0.0,3323,166150,265840,1661,17722.7,792.7,514.92,82386.6,25576.5,87.6,2670
cleanlab/cleanlab,https://github.com/cleanlab/cleanlab,Python,11441,2018-05-11 01:55:21+00:00,101,4,51.72,6.7027777777777775,1423.4955555555557,52,0.4112,79,0.0,1,1.0,1,0.52,1,10.784,0.0,127.73,0.06,55,0.0,0.0,1814,90700,145120,907,9674.7,348.5,272.71,43633.4,13668.6,77.5,2806
tensorzero/tensorzero,https://github.com/tensorzero/tensorzero,Rust,11270,2024-07-16 21:00:53+00:00,0,4,481.36,5.254444444444444,3.7258333333333336,113,0.2985,95,0.0,1,1.0,1,1.0,0,12.897,-6.3601,5.0,0.0,25,0.2098,0.0,3899,194950,311920,1949,20794.7,593.8,609.02,97443.0,30064.1,82.0,648
kornia/kornia,https://github.com/kornia/kornia,Python,11184,2018-08-22 10:31:37+00:00,1,4,80.37,1.5008333333333332,355.42861111111114,330,0.4375,87,0.0,1,1.0,1,0.82,1,11.34,0.2098,44.51,0.18,226,0.0,0.0,2816,140800,225280,1408,15018.7,495.3,432.76,69241.1,21506.2,85.5,2803
wandb/wandb,https://github.com/wandb/wandb,Python,11028,2017-03-24 05:46:23+00:00,1,4,209.15,23.96680555555556,38.77458333333333,211,0.1443,88,0.0,1,1.0,1,0.64,1,13.017,1.1294,10.37,0.09,321,0.3362,0.0,8677,433850,694160,4338,46277.3,5057.0,1410.65,225703.2,69796.4,88.5,3319
aws/amazon-sagemaker-examples,https://github.com/aws/amazon-sagemaker-examples,Jupyter Notebook,10908,2017-10-23 05:55:22+00:00,15,4,70.5,2.2972222222222225,1655.3705555555557,390,0.1189,62,0.0,1,1.0,1,1.0,0,8.623,0.0315,0.0,0.01,0,0.0598,0.0,2725,136250,218000,1362,14533.3,895.9,418.08,66893.6,20914.1,82.6,3092
kedro-org/kedro,https://github.com/kedro-org/kedro,Python,10851,2019-04-18 10:29:56+00:00,1,4,89.7,122.8463888888889,279.69055555555553,253,0.1224,61,0.0,1,3.0,1,1.0,1,8.605,-0.0175,26.89,0.01,123,0.0147,0.0,2875,143750,230000,1437,15333.3,31080.1,442.28,70765.2,31143.7,88.7,2564
doccano/doccano,https://github.com/doccano/doccano,Python,10634,2018-05-09 06:10:05+00:00,10,4,94.76,65.48972222222223,16.648611111111112,86,0.8238,67,0.0,1,1.0,1,0.5,0,12.23,0.0,168.9,0.21,0,0.4623,0.0,3434,171700,274720,1717,18314.7,5632.1,639.59,102334.3,31313.8,75.9,2899
voxel51/fiftyone,https://github.com/voxel51/fiftyone,Python,10605,2020-04-22 13:43:28+00:00,1,4,886.96,15.59027777777778,303.1505555555556,152,0.3723,82,0.0,1,2.0,1,0.7,1,9.412,-10.2902,11.47,0.0,4,0.4166,0.0,24325,1216250,1946000,12162,129733.3,2369.7,4163.76,666200.9,198817.7,86.2,2194
triton-inference-server/server,https://github.com/triton-inference-server/server,Python,10602,2018-10-04 21:10:30+00:00,1,4,78.14,14.927916666666668,120.46944444444443,135,0.1937,58,0.0,1,2.0,1,1.0,0,9.035,0.2832,6.23,0.03,44,0.4296,0.0,2695,134750,215600,1347,14373.3,2015.3,413.25,66120.5,21015.3,83.0,2759
ultralytics/yolov3,https://github.com/ultralytics/yolov3,Python,10572,2018-08-26 08:57:20+00:00,1,4,81.63,7.762638888888889,2804.438611111111,46,0.9671,62,0.0,1,1.0,1,0.98,0,8.987,0.028,112.46,0.21,55,0.1992,0.0,2856,142800,228480,1428,15232.0,357.1,527.06,84329.0,24588.9,75.2,2799
autogluon/autogluon,https://github.com/autogluon/autogluon,Python,10259,2019-07-29 18:51:24+00:00,4,4,85.79,19.845277777777778,85.73875000000001,141,0.3005,76,0.0,1,1.0,1,0.22,0,10.514,-0.5664,57.6,0.03,22,0.0018,0.0,2636,131800,210880,1318,14058.7,2798.2,403.76,64601.5,20789.1,81.7,2458
satellite-image-deep-learning/techniques,https://github.com/satellite-image-deep-learning/techniques,,10117,2018-04-16 08:42:09+00:00,10,4,38.6,3.265555555555556,18.857777777777777,27,0.966,37,0.0,1,1.5,1,0.5,0,10.979,-0.4266,108.64,0.45,0,0.0,0.0,1410,70500,112800,705,7520.0,88.2,251.18,40189.4,11824.3,74.5,2922
Netflix/metaflow,https://github.com/Netflix/metaflow,Python,10054,2019-09-17 17:48:25+00:00,1,4,50.81,14.084861111111111,24.54125,128,0.2337,60,0.0,1,2.0,1,0.76,1,11.509,-0.479,5.42,0.07,0,0.0629,0.0,1532,76600,122560,766,8170.7,1802.9,228.38,36540.2,11934.3,87.6,2412
alexeygrigorev/data-science-interviews,https://github.com/alexeygrigorev/data-science-interviews,HTML,9945,2020-03-02 19:06:53+00:00,17,4,11.78,1.6911111111111112,19.315,84,0.503,88,0.0,1,2.5,1,0.6667,0,14.23,0.0,0.0,0.25,0,0.2761,0.0,328,16400,26240,164,1749.3,142.1,45.27,7243.0,2365.9,68.5,2228
google-deepmind/sonnet,https://github.com/google-deepmind/sonnet,Python,9917,2017-04-03 11:34:35+00:00,74,4,14.81,18.813333333333333,26.06611111111112,57,0.3155,41,0.0,1,0.0,1,0.8,0,15.706,-0.0315,606.47,0.03,1,0.0402,0.0,599,29950,47920,299,3194.7,1072.4,85.2,13631.6,4645.4,69.7,3236
skypilot-org/skypilot,https://github.com/skypilot-org/skypilot,Python,9890,2021-08-11 23:32:15+00:00,1,4,233.06,23.164166666666667,97.35208333333333,235,0.1871,93,0.0,1,2.0,1,0.92,1,11.656,0.9196,33.31,0.11,14,0.1179,0.0,5002,250100,400160,2501,26677.3,5443.6,791.1,126575.8,40286.9,88.0,1717
yzhao062/pyod,https://github.com/yzhao062/pyod,Python,9820,2017-10-03 20:29:04+00:00,8,4,46.18,27.619444444444444,50.204166666666666,52,0.785,67,0.0,1,0.0,1,0.7,0,10.346,2.2902,49.94,0.44,1,0.0789,0.0,1800,90000,144000,900,9600.0,1436.2,324.6,51935.8,15618.0,76.5,3118
drivendataorg/cookiecutter-data-science,https://github.com/drivendataorg/cookiecutter-data-science,Python,9802,2015-10-30 19:19:57+00:00,16,4,3.73,24.839861111111112,107.10013888888888,51,0.3371,52,0.0,1,1.0,1,0.12,1,13.709,0.0,432.31,0.16,27,0.3115,0.0,178,8900,14240,89,949.3,1266.8,23.83,3812.3,1617.2,73.0,3814
pycaret/pycaret,https://github.com/pycaret/pycaret,Jupyter Notebook,9748,2019-11-23 18:40:48+00:00,1,4,156.31,4.148333333333333,216.5280555555556,121,0.3983,56,0.0,1,1.0,1,0.8,1,9.566,0.0769,138.34,0.19,117,0.023,0.0,4580,229000,366400,2290,24426.7,501.9,721.17,115387.4,35441.4,85.9,2344
sktime/sktime,https://github.com/sktime/sktime,Python,9745,2018-11-06 15:08:24+00:00,1,4,157.57,18.25583333333333,160.8,431,0.3592,82,0.0,1,1.0,1,0.26,0,10.696,1.1818,20.97,0.34,259,0.003,0.0,5371,268550,429680,2685,28645.3,7868.3,852.49,136397.9,43962.7,81.3,2727
vwxyzjn/cleanrl,https://github.com/vwxyzjn/cleanrl,Python,9636,2019-06-07 16:31:50+00:00,5,4,26.84,43.23458333333333,37.435,44,0.8349,64,0.0,1,1.0,1,0.56,1,12.215,0.0699,72.47,0.14,37,0.0645,0.0,842,42100,67360,421,4490.7,1902.3,146.18,23388.8,7493.8,78.9,2510
gorse-io/gorse,https://github.com/gorse-io/gorse,Go,9618,2018-08-14 11:01:09+00:00,3,4,37.54,3.7152777777777777,23.482777777777777,55,0.909,75,0.0,1,1.0,1,0.48,0,11.33,-0.1364,70.51,0.4,0,0.2814,0.0,1318,65900,105440,659,7029.3,204.3,234.0,37440.5,11064.0,75.7,2809
replicate/cog,https://github.com/replicate/cog,Go,9401,2021-02-26 23:43:09+00:00,1,4,76.81,16.39361111111111,19.86277777777778,77,0.1886,86,0.0,1,1.0,1,0.6,0,14.789,-0.535,14.94,0.02,78,0.4572,0.0,1808,90400,144640,904,9642.7,1262.3,271.76,43481.9,13896.4,83.0,1883
Oneflow-Inc/oneflow,https://github.com/Oneflow-Inc/oneflow,C++,9390,2017-02-11 06:09:53+00:00,142,4,225.49,1.1030555555555557,27.168194444444445,156,0.1303,46,0.0,1,2.0,1,0.46,0,12.726,0.0,86.92,0.08,0,0.432,0.0,9073,453650,725840,4536,48389.3,172.1,1478.32,236531.1,71552.5,71.9,3219
microsoft/Data-Science-For-Beginners,https://github.com/microsoft/Data-Science-For-Beginners,Jupyter Notebook,34939,2021-03-03 16:30:15+00:00,1,4,80.77,15.241944444444444,263.89625,114,0.1819,73,0.0,1,1.0,1,0.56,0,10.936,-0.4755,0.0,0.26,13,0.0,0.0,1897,94850,151760,948,10117.3,1737.6,285.83,45732.0,14726.3,83.1,1879
plotly/dash,https://github.com/plotly/dash,Python,24147,2015-04-10 01:53:08+00:00,2,4,159.7,26.558611111111112,119.14319444444445,175,0.2829,78,0.0,1,1.0,1,0.46,1,11.836,1.5315,17.77,0.02,92,0.5813,0.0,8049,402450,643920,4024,42928.0,4647.8,1303.64,208582.9,64574.9,87.0,4032
sinaptik-ai/pandas-ai,https://github.com/sinaptik-ai/pandas-ai,Python,23484,2023-04-22 12:58:01+00:00,179,4,121.61,14.478055555555557,290.19972222222225,107,0.5171,71,0.0,1,1.0,1,0.94,1,10.097,0.0,16.57,0.04,26,0.0056,0.0,1400,70000,112000,700,7466.7,1549.2,207.76,33241.8,10846.5,69.9,921
matplotlib/matplotlib,https://github.com/matplotlib/matplotlib,Python,22732,2011-02-19 03:17:12+00:00,1,4,735.7,61.221944444444446,23.14027777777778,425,0.1352,68,0.0,1,2.0,1,0.72,0,15.311,0.8147,38.02,0.16,243,0.0637,0.0,50984,2549200,4078720,25492,271914.7,26019.3,9055.98,1448956.4,433554.4,83.6,5544
PrefectHQ/prefect,https://github.com/PrefectHQ/prefect,Python,22244,2018-06-29 21:59:26+00:00,1,4,493.98,4.554444444444444,12.564444444444444,406,0.2098,81,0.0,1,1.0,1,0.78,1,12.238,-0.9091,0.59,0.0,263,0.2134,0.0,17635,881750,1410800,8817,94053.3,1849.1,2970.46,475273.9,142636.2,87.8,2856
akfamily/akshare,https://github.com/akfamily/akshare,Python,18549,2019-10-01 07:34:12+00:00,2,4,27.47,0.3066666666666666,11.299722222222222,20,0.8104,4,0.0,1,0.0,1,1.0,1,2.705,0.0035,1.95,0.14,80,0.1361,0.0,823,41150,65840,411,4389.3,6.1,142.72,22835.0,6763.5,79.1,2397
ipython/ipython,https://github.com/ipython/ipython,Python,16693,2010-05-10 04:46:06+00:00,1,4,369.86,9.53097222222222,191.075,412,0.209,38,0.0,1,1.0,1,0.98,1,16.018,-1.0385,169.95,0.02,319,0.0035,0.0,26949,1347450,2155920,13474,143728.0,3926.8,4636.6,741855.8,221413.2,87.8,5829
dagster-io/dagster,https://github.com/dagster-io/dagster,Python,15378,2018-04-30 16:30:04+00:00,1,4,645.07,1.9875,24.016666666666666,406,0.0889,44,0.0,1,2.0,1,0.88,0,12.11,2.2552,2.66,0.01,105,0.1969,0.0,23521,1176050,1881680,11760,125445.3,806.9,4019.37,643099.7,191584.7,84.0,2917
oxnr/awesome-bigdata,https://github.com/oxnr/awesome-bigdata,,14358,2014-07-04 15:01:03+00:00,78,4,9.61,8.999444444444446,1750.266111111111,153,0.4578,92,0.0,1,1.0,0,0.0,0,14.055,-0.1154,0.0,0.13,0,0.0,0.0,509,25450,40720,254,2714.7,1376.9,71.81,11489.6,4068.3,56.6,4236
mwaskom/seaborn,https://github.com/mwaskom/seaborn,Python,13828,2012-06-18 18:41:19+00:00,93,4,51.05,2.808472222222222,6.124861111111111,188,0.8362,68,0.0,1,0.0,1,0.92,1,15.646,0.0,134.23,0.43,31,0.0002,0.0,3169,158450,253520,1584,16901.3,528.0,587.87,94058.8,27420.8,73.9,4966
trinodb/trino,https://github.com/trinodb/trino,Java,12751,2019-01-19 06:38:14+00:00,1,4,1243.15,19.31888888888889,39.33166666666666,334,0.1309,89,0.0,1,2.0,1,0.82,0,16.351,-4.0909,28.34,0.03,0,0.0094,0.0,41226,2061300,3298080,20613,219872.0,6452.5,7245.35,1159256.4,343723.0,83.6,2653
microsoft/RD-Agent,https://github.com/microsoft/RD-Agent,Python,12653,2024-04-03 03:39:33+00:00,3,4,105.6,19.46597222222222,339.5770833333333,34,0.1879,58,0.0,1,1.0,1,0.7,1,8.805,0.035,53.88,0.06,25,0.1298,0.0,990,49500,79200,495,5280.0,661.8,144.39,23102.9,7459.1,87.7,750
OpenRefine/OpenRefine,https://github.com/OpenRefine/OpenRefine,Java,11812,2012-10-15 02:22:48+00:00,8,4,122.83,462.5413888888889,41.34875,360,0.244,72,0.0,1,1.0,1,0.86,0,13.929,-0.5839,35.32,0.1,0,0.3129,0.0,7574,378700,605920,3787,40394.7,166514.9,1222.99,195677.7,109287.4,81.9,4933
great-expectations/great_expectations,https://github.com/great-expectations/great_expectations,Python,11439,2017-09-11 00:18:46+00:00,2,4,297.27,22.17652777777778,173.57444444444445,399,0.2271,88,0.0,1,2.0,1,0.98,1,14.757,0.6888,5.22,0.0,12,0.0057,0.0,11694,584700,935520,5847,62368.0,8848.4,1929.71,308752.8,95589.1,87.6,3147
statsmodels/statsmodels,https://github.com/statsmodels/statsmodels,Python,11379,2011-06-12 17:04:50+00:00,9,4,222.87,32.263333333333335,20.697222222222223,396,0.2542,83,0.0,1,1.0,1,0.56,0,14.662,0.6154,118.14,0.03,6,0.0439,0.0,15108,755400,1208640,7554,80576.0,12776.3,2525.21,404033.2,124927.5,81.7,5423
modin-project/modin,https://github.com/modin-project/modin,Python,10381,2018-06-21 21:35:05+00:00,74,4,85.73,5.450555555555556,24.25958333333333,136,0.2354,91,0.0,1,1.0,1,0.08,0,9.012,-0.0315,46.09,0.01,0,0.0005,0.0,2991,149550,239280,1495,15952.0,741.3,461.04,73766.1,22951.6,76.5,2791
rapidsai/cudf,https://github.com/rapidsai/cudf,C++,9612,2017-05-07 03:43:37+00:00,1,4,1025.51,23.04027777777777,46.178333333333335,271,0.0814,86,0.0,1,2.0,1,0.66,0,10.911,-1.6469,22.75,0.04,92,0.6092,0.0,41982,2099100,3358560,20991,223904.0,6243.9,7384.92,1181587.8,350142.7,84.1,3275
pymupdf/PyMuPDF,https://github.com/pymupdf/PyMuPDF,Python,9538,2012-10-06 18:54:25+00:00,1,4,53.58,3.9166666666666665,77.3236111111111,86,0.4327,43,0.0,1,1.0,1,0.86,1,8.213,-0.7168,15.29,0.0,1,0.3504,0.0,3314,165700,265120,1657,17674.7,336.8,513.45,82152.3,25368.9,85.6,4948
goplus/xgo,https://github.com/goplus/xgo,Go,9415,2015-12-12 01:21:39+00:00,11,4,123.38,1.3805555555555555,16.82986111111111,39,0.7676,30,0.0,1,1.0,1,0.96,1,15.093,-3.8881,17.71,0.33,0,0.0023,0.0,5825,291250,466000,2912,31066.7,53.8,1113.97,178234.5,51196.4,81.4,3777
unit8co/darts,https://github.com/unit8co/darts,Python,9348,2018-09-13 15:17:28+00:00,1,4,42.09,23.709027777777777,325.28527777777776,147,0.2714,86,0.0,1,1.5,1,0.74,0,8.85,-0.1189,27.77,0.27,113,0.0003,0.0,1463,73150,117040,731,7802.7,3485.2,217.59,34814.2,11909.8,82.2,2781
blue-yonder/tsfresh,https://github.com/blue-yonder/tsfresh,Jupyter Notebook,9176,2016-10-26 11:29:17+00:00,161,4,13.37,20.427777777777777,977.8216666666666,90,0.3436,73,0.0,1,1.0,1,0.3,1,12.326,0.0,110.33,0.35,0,0.2361,0.0,553,27650,44240,276,2949.3,1838.5,78.34,12534.6,4533.1,66.4,3308
catboost/catboost,https://github.com/catboost/catboost,C++,8912,2017-07-18 05:29:04+00:00,2,4,855.79,53.56388888888889,19.611944444444443,188,0.4312,71,0.0,1,0.0,1,0.82,0,9.328,-1.6259,67.22,0.28,0,0.2282,0.0,34253,1712650,2740240,17126,182682.7,10070.0,5964.35,954296.4,285221.6,80.5,3202
lazyprogrammer/machine_learning_examples,https://github.com/lazyprogrammer/machine_learning_examples,Python,8868,2014-07-31 23:40:45+00:00,65,4,7.05,1175.572777777778,3583.3169444444443,4,0.5672,2,0.0,1,0.0,1,1.0,0,12.278,-0.0245,0.0,0.21,0,0.0,0.0,372,18600,29760,186,1984.0,4702.3,51.67,8266.5,4056.0,52.5,4221
mage-ai/mage-ai,https://github.com/mage-ai/mage-ai,Python,8711,2022-05-16 22:11:39+00:00,1,4,320.17,1.621388888888889,172.14499999999998,152,0.2757,45,0.0,1,1.0,1,0.76,0,8.637,-0.1399,38.64,0.07,70,0.459,0.0,5759,287950,460720,2879,30714.7,246.5,917.26,146762.2,44783.7,82.2,1439
vaexio/vaex,https://github.com/vaexio/vaex,Python,8499,2014-09-27 09:44:42+00:00,24,4,69.94,23.935,30.88652777777778,66,0.8664,83,0.0,1,1.5,1,0.66,1,13.542,-0.5,275.14,0.0,0,0.3919,0.0,3676,183800,294080,1838,19605.3,1579.7,687.0,109919.6,32260.5,79.3,4205
py-why/dowhy,https://github.com/py-why/dowhy,Python,8084,2018-05-31 13:07:04+00:00,1,4,27.64,31.70555555555556,1073.9556944444444,99,0.341,87,0.0,1,1.0,1,0.5,1,11.103,0.5769,95.66,0.24,106,0.0,0.0,997,49850,79760,498,5317.3,3138.8,145.47,23274.5,8255.2,86.5,2886
growthbook/growthbook,https://github.com/growthbook/growthbook,TypeScript,7686,2021-05-07 23:11:51+00:00,1,4,164.46,17.484166666666667,92.50194444444443,120,0.1951,97,0.0,1,1.0,1,0.68,0,12.94,-0.7657,17.59,0.04,115,0.0426,0.0,3727,186350,298160,1863,19877.3,2098.1,580.84,92934.5,29155.0,83.0,1813
alteryx/featuretools,https://github.com/alteryx/featuretools,Python,7632,2017-09-08 22:15:17+00:00,81,4,33.95,19.82,22.105833333333333,66,0.1873,85,0.0,1,1.0,1,1.0,0,10.863,0.0,28.14,0.0,91,0.0009,0.0,1303,65150,104240,651,6949.3,1308.1,192.67,30827.7,10032.6,76.4,3070
h2oai/h2o-3,https://github.com/h2oai/h2o-3,Jupyter Notebook,7485,2014-03-03 16:08:07+00:00,1,4,402.78,8.465555555555556,156.28916666666666,175,0.1769,65,0.0,1,3.0,1,0.92,1,12.546,0.3182,0.0,0.04,0,0.6999,0.0,22334,1116700,1786720,11167,119114.7,1481.5,3806.66,609066.3,181815.1,88.1,4436
evidentlyai/evidently,https://github.com/evidentlyai/evidently,Jupyter Notebook,7420,2020-11-25 15:20:08+00:00,4,4,100.39,40.68375,213.28277777777777,86,0.243,90,0.0,1,1.0,1,0.24,1,9.701,-0.4476,13.18,0.04,83,0.2978,0.0,2477,123850,198160,1238,13210.7,3498.8,378.23,60516.3,19758.3,87.2,1974
python-visualization/folium,https://github.com/python-visualization/folium,Python,7362,2013-05-09 04:21:35+00:00,2,4,30.46,26.53527777777778,82.96138888888888,163,0.4345,73,0.0,1,1.0,1,0.94,1,12.593,0.0315,106.45,0.03,1,0.0782,0.0,1802,90100,144160,901,9610.7,4325.3,270.81,43330.4,14769.0,85.5,4733
polakowo/vectorbt,https://github.com/polakowo/vectorbt,Python,7269,2017-11-14 11:56:32+00:00,2,4,27.04,10.13888888888889,297.38194444444446,16,0.9568,32,0.0,1,1.0,1,0.5,1,13.3,2.1364,16.32,0.15,44,0.0437,0.0,1042,52100,83360,521,5557.3,162.2,182.84,29254.5,8678.2,77.3,3083
scikit-learn-contrib/imbalanced-learn,https://github.com/scikit-learn-contrib/imbalanced-learn,Python,7098,2014-08-16 05:08:26+00:00,12,4,12.38,10.33625,227.1627777777778,80,0.6737,68,0.0,1,1.5,1,0.24,0,11.975,0.0245,88.57,0.27,154,0.0193,0.0,659,32950,52720,329,3514.7,826.9,94.18,15068.8,5019.2,72.1,4259
feast-dev/feast,https://github.com/feast-dev/feast,Python,6980,2018-12-10 07:20:15+00:00,1,4,115.74,19.488888888888887,251.79416666666663,335,0.1401,90,0.0,1,2.0,1,0.28,0,12.567,0.3671,17.63,0.09,186,0.2427,0.0,3896,194800,311680,1948,20778.7,6528.8,608.53,97364.3,31820.8,83.5,2693
flyteorg/flyte,https://github.com/flyteorg/flyte,Go,6953,2019-10-21 17:40:04+00:00,2,4,151.45,4.617361111111111,78.71027777777778,310,0.0844,84,0.0,1,1.0,1,0.28,0,11.959,0.3601,6.83,0.14,0,0.0245,0.0,4500,225000,360000,2250,24000.0,1431.4,707.95,113272.1,35083.8,84.0,2377
mahmoud/boltons,https://github.com/mahmoud/boltons,Python,6877,2013-02-20 06:17:12+00:00,50,4,25.48,8.338333333333333,232.8086111111111,84,0.849,75,0.0,1,2.0,1,0.7742,1,16.446,-0.1014,263.16,0.45,41,0.0,0.0,1517,75850,121360,758,8090.7,700.4,271.24,43397.6,12935.0,77.3,4763
faridrashidi/kaggle-solutions,https://github.com/faridrashidi/kaggle-solutions,Astro,6387,2018-11-25 04:27:49+00:00,3,4,8.01,4.226666666666667,5.151111111111111,5,0.9852,3,0.0,1,0.0,0,0.0,0,13.363,0.472,0.0,0.31,12,0.5733,0.0,271,13550,21680,135,1445.3,21.1,44.46,7112.9,2151.6,42.7,2706
haifengl/smile,https://github.com/haifengl/smile,Java,6368,2014-11-20 16:28:12+00:00,1,4,111.18,11.500416666666666,187.6318055555556,52,0.9266,68,0.0,1,4.0,1,0.74,0,12.178,10.5315,137.31,0.17,0,0.1222,0.0,5801,290050,464080,2900,30938.7,598.0,1109.15,177463.5,51141.5,75.7,4174
lance-format/lance,https://github.com/lance-format/lance,Rust,6359,2022-07-07 22:29:29+00:00,1,4,206.09,9.09722222222222,47.09902777777778,187,0.1942,96,0.0,1,1.0,1,0.78,0,12.782,-0.021,1.53,0.13,0,0.2924,0.0,3573,178650,285840,1786,19056.0,1701.2,555.67,88906.7,27819.7,83.0,1387
datajuicer/data-juicer,https://github.com/datajuicer/data-juicer,Python,6333,2023-08-01 09:16:41+00:00,2,4,44.45,14.760833333333334,268.0763888888889,45,0.2816,88,0.0,1,2.0,1,0.74,1,9.292,-0.4965,50.95,0.02,128,0.0026,0.0,554,27700,44320,277,2954.7,664.2,78.49,12558.4,4188.3,80.3,997
evidence-dev/evidence,https://github.com/evidence-dev/evidence,JavaScript,6199,2021-05-27 03:50:19+00:00,66,4,446.96,0.6136111111111111,42.590694444444445,65,0.2121,23,0.0,1,1.0,1,0.52,0,9.1,-0.5699,15.23,0.01,115,0.4817,0.0,9660,483000,772800,4830,51520.0,39.9,1578.9,252624.6,76296.9,77.4,1729
PriorLabs/TabPFN,https://github.com/PriorLabs/TabPFN,Python,6151,2022-07-01 11:54:47+00:00,1,4,28.12,15.443055555555556,192.7436111111111,47,0.1918,70,0.0,1,2.0,1,0.56,1,9.966,0.1783,29.38,0.03,237,0.0,0.0,490,24500,39200,245,2613.3,725.8,69.0,11039.7,3732.3,80.3,1394
aimhubio/aim,https://github.com/aimhubio/aim,Python,6100,2019-05-31 18:25:07+00:00,2,4,71.77,19.42222222222222,201.80625,81,0.3243,19,0.0,1,1.0,1,0.0,1,9.94,0.0,45.52,0.02,2,0.0821,0.0,2260,113000,180800,1130,12053.3,1573.2,343.51,54962.1,17491.0,86.6,2519
