stars,days_inactive,code_churn_normalized,pr_merge_time_median_h,issues_resolution_time_h,active_contributors,bus_factor_ratio,pr_count_merged,review_cycle_count,has_ci,ci_success_rate,has_tests,weighted_experience,commit_velocity_trend,release_regularity,weekend_commit_ratio,dependency_count,language_diversity,log_active_contributors,log_pr_count_merged,log_stars,log_dependency_count,log_code_churn_normalized,log_pr_merge_time_median_h,log_issues_resolution_time_h,process_maturity,effort_distribution,ci_failure_rate,pr_per_contributor,exp_weighted_churn,contributor_productivity,review_effort_proxy
76467,1,248.26,1.1958333333333333,95.0425,275,0.1851,43,1.0,1,0.76,1,9.285,-0.3252,93.7,0.03,4,0.2687,5.62040086571715,3.784189633918261,11.244627631648909,1.6094379124341003,5.518496528398231,0.786561625199371,4.564790801834748,1.0,0.8149,0.24,0.15579710144927536,2305.0941,0.8994927536231884,1.1958333333333333
72282,3,33.72,1.6169444444444443,396.13388888888886,442,0.5221,73,0.0,1,0.0,0,15.019,-0.0385,0.0,0.27,0,0.0,6.093569770045136,4.30406509320417,11.188344249102178,0.0,3.5473158897921495,0.9620073946044664,5.984273475439942,0.5,0.4779,1.0,0.16478555304740405,506.44068,0.07611738148984198,0.0
72011,0,580.05,6.446805555555556,89.13333333333333,461,0.1098,52,1.0,1,0.78,1,8.439,2.3846,7.91,0.16,153,0.3485,6.135564891081739,3.970291913552122,11.184588050777514,5.0369526024136295,6.364836811668883,2.0077851559479254,4.501290055500699,1.0,0.8902,0.21999999999999997,0.11255411255411256,4895.04195,1.2555194805194805,6.446805555555556
71447,15,64.68,4.629583333333334,1.4694444444444446,398,0.3876,26,0.0,1,0.74,1,15.375,-0.3147,93.84,0.3,128,0.0011,5.988961416889864,3.295836866004329,11.176725191363722,4.859812404361672,4.184794465144173,1.728035431123922,0.903993204063749,1.0,0.6124,0.26,0.06516290726817042,994.4550000000002,0.16210526315789475,0.0
70567,1,224.2,3.0275,25.16986111111111,253,0.7338,59,2.0,1,0.18,1,9.889,-0.2832,41.37,0.17,66,0.0034,5.537334267018537,4.0943445622221,11.164332062938604,4.204692619390966,5.4169888962655355,1.3931458360689923,3.2646084093484187,1.0,0.2662,0.8200000000000001,0.23228346456692914,2217.1137999999996,0.8826771653543307,6.055
70522,89,161.15,9.69097222222222,110.65472222222222,101,0.6339,60,1.0,1,0.94,1,5.432,0.0,28.68,0.42,15,0.1612,4.624972813284271,4.110873864173311,11.163694176730043,2.772588722239781,5.088521832753327,2.3693996677885543,4.715411272261645,1.0,0.3661,0.06000000000000005,0.5882352941176471,875.3668000000001,1.5799019607843139,9.69097222222222
70102,21,83.17,17.089166666666667,104.06486111111111,30,0.3893,42,1.0,1,0.0,0,11.82,-0.1713,12.82,0.19,0,0.2154,3.4339872044851463,3.7612001156935624,11.157720868112664,0.0,4.432838563223485,2.8953132323796704,4.654577884311777,0.5,0.6107,1.0,1.3548387096774193,983.0694000000001,2.682903225806452,17.089166666666667
68408,0,656.13,4.641388888888889,54.848055555555554,373,0.1204,69,1.0,0,0.0,1,16.305,0.3776,5.73,0.08,17,0.1337,5.924255797414532,4.248495242049359,11.13325967390226,2.8903717578961645,6.487881868013081,1.7301302920889083,4.02263470943117,0.5,0.8796,1.0,0.18449197860962566,10698.19965,1.7543582887700535,4.641388888888889
67390,93,399.74,24.95555555555556,1075.9794444444444,116,0.1895,70,1.0,1,0.68,1,9.634,0.0,68.32,0.23,42,0.0251,4.762173934797756,4.2626798770413155,11.11826675682705,3.7612001156935624,5.9933128379655995,3.256385673617853,6.981915591035944,1.0,0.8105,0.31999999999999995,0.5982905982905983,3851.0951600000003,3.4165811965811965,24.95555555555556
66462,1,224.47,10.29875,36.926944444444445,255,0.189,78,1.0,1,0.74,0,7.87,-0.0035,29.16,0.15,0,0.0,5.545177444479562,4.3694478524670215,11.104400680823604,0.0,5.418187112398421,2.4246921001304838,3.6356617947032723,0.5,0.8109999999999999,0.26,0.3046875,1766.5789,0.8768359375,10.29875
66377,92,34.3,22.00875,1048.898888888889,39,0.9045,60,1.5,1,1.0,0,16.406,0.0,0.0,0.33,3,0.1037,3.6888794541139363,4.110873864173311,11.103120955262966,1.3862943611198906,3.563882963939251,3.1358745783647946,6.956449142218487,0.5,0.09550000000000003,0.0,1.5,562.7257999999999,0.8574999999999999,33.013125
66078,3,298.23,3.5277777777777777,243.355,259,0.5025,74,1.0,1,0.8,0,10.317,0.8182,3.26,0.53,4,0.0158,5.560681631015528,4.31748811353631,11.09860627490844,1.6094379124341003,5.701212508453564,1.5102312623506524,5.498622085958212,0.5,0.49750000000000005,0.19999999999999996,0.2846153846153846,3076.8389100000004,1.1470384615384617,3.5277777777777777
65912,0,339.45,93.50930555555556,9.590555555555556,409,0.1057,40,2.0,1,0.48,0,15.868,0.4266,40.33,0.04,288,0.0742,6.016157159698354,3.713572066704308,11.09609096962448,5.666426688112432,5.830268271928976,4.5486983011390585,2.3599626186297207,0.5,0.8943,0.52,0.0975609756097561,5386.3926,0.8279268292682926,187.0186111111111
64878,32,172.03,1.3127777777777778,654.5177777777778,424,0.214,77,1.0,1,0.98,1,11.567,-3.7762,16.84,0.02,218,0.0092,6.052089168924417,4.356708826689592,11.080279275600228,5.389071729816501,5.153464989868557,0.8384493033107194,6.485425423778441,1.0,0.786,0.020000000000000018,0.1811764705882353,1989.87101,0.4047764705882353,1.3127777777777778
